xpoints,ypoints,xaep1,xaep100,yaep1,yaep100
-27.8,-27.8,470.84116434774177,462.69678404659777,470.7360426619456,462.57958460224734
-26.8,-26.8,470.84977767864956,462.70169348387157,470.7490793726239,462.5885500754377
-25.8,-25.8,470.85801470817853,462.7062706681309,470.76162934858127,462.59718883825354
-24.8,-24.8,470.8658745126151,462.7105219683453,470.7737340187392,462.60548668335576
-23.8,-23.8,470.87331613181374,462.714456243025,470.785380020849,462.6134614703247
-22.8,-22.8,470.88037614981096,462.71808120140605,470.79650474436716,462.62110444113785
-21.8,-21.8,470.8870562989477,462.7214056843738,470.8071195080505,462.6284058096228
-20.8,-20.8,470.8933678153938,462.7244405226658,470.8172026279853,462.63535757855084
-19.8,-19.8,470.89927939197617,462.7271529102275,470.8267325501193,462.64195579182024
-18.8,-18.8,470.90477950466055,462.72953473186544,470.8356993845551,462.64818490735524
-17.8,-17.8,470.90985788600113,462.7315688024085,470.84410707584493,462.65404561831446
-16.8,-16.8,470.9145067098858,462.73325739235196,470.85196885457094,462.6595512887157
-15.8,-15.8,470.91871971805256,462.7346089066135,470.85925052961835,462.6646926568943
-14.8,-14.8,470.9224750090245,462.73559708811666,470.8660178195301,462.66949212375437
-13.8,-13.8,470.9257480230756,462.7362314442703,470.872318673752,462.67399496209316
-12.8,-12.8,470.9284469877959,462.7365229508484,470.8782051560547,462.6782263425731
-11.8,-11.8,470.9306602759746,462.73646116331975,470.8837129634953,462.68222648498477
-10.8,-10.8,470.9323987529701,462.7360550076055,470.8888733842695,462.68603773582817
-9.8,-9.8,470.93364492563495,462.7353031424536,470.8936872091405,462.68966935107676
-8.8,-8.8,470.93441023492653,462.7342043894924,470.8981736753926,462.69311296292324
-7.8,-7.8,470.9346886724044,462.7327553852194,470.9023368709141,462.6963517334696
-6.8,-6.8,470.93448016253944,462.7309573896123,470.9061511843022,462.69935442834486
-5.8,-5.8,470.93378776545336,462.7287711216676,470.9095830280985,462.7020957450046
-4.8,-4.8,470.93262859639674,462.72624173179497,470.91260027245926,462.7045573067483
-3.8,-3.8,470.93098313698437,462.7234964649355,470.91519453188994,462.706698681089
-2.8,-2.8,470.9289010893853,462.72067330683643,470.9173537034509,462.7085051973599
-1.8,-1.8,470.9264475278199,462.7177422094288,470.91902499219555,462.70996826837217
-0.8,-0.8,470.9235466965235,462.7145588446666,470.9202364696613,462.7111064760829
0.2,0.2,470.9201550203004,462.71105698170686,470.920985806234,462.711918494479
1.2,1.2,470.91625864575343,462.7072262780541,470.9212588393635,462.7123940480051
2.2,2.2,470.9118464590662,462.703060123319,470.9210247055287,462.71252066316475
3.2,3.2,470.90686653440906,462.69855605016875,470.9202196778976,462.7122772799412
4.2,4.2,470.9013858071838,462.69371805180384,470.91873640013506,462.71163498578477
5.2,5.2,470.8954302197631,462.68855947149456,470.9164613054398,462.7105513326405
6.2,6.2,470.88903182674136,462.68307699916807,470.91339266657724,462.7090073013139
7.2,7.2,470.882216728991,462.6773365941174,470.90958673512347,462.7070244462394
8.2,8.2,470.87494335489396,462.67138959002665,470.905222615876,462.7046609017555
9.2,9.2,470.86712029852436,462.66519008093053,470.9003473730988,462.7019574786099
10.2,10.2,470.85867140109167,462.6587087509424,470.894997061152,462.69894230923137
11.2,11.2,470.8495575414017,462.6518440931552,470.88921797429606,462.6956283739008
12.2,12.2,470.83974349355407,462.64447536045924,470.88301433544694,462.6919940498517
13.2,13.2,470.829187610603,462.63661484739936,470.87638917181215,462.6880386375931
14.2,14.2,470.81781963911857,462.62824965195085,470.8693396650823,462.68379015999415
15.2,15.2,470.8056576350741,462.61939617932023,470.8618638710079,462.67924092507377
16.2,16.2,470.7927856821785,462.61009127289645,470.8539610109087,462.67433855058164
17.2,17.2,470.7792686962264,462.60035997595895,470.8456098665576,462.66911524878606
18.2,18.2,470.76514276604286,462.5902154341409,470.8367965886597,462.6635955023112
19.2,19.2,470.7503930207392,462.5796757250384,470.82755525344265,462.6577615482217
20.2,20.2,470.73510487194864,462.568745663141,470.8178371549896,462.65164282878396
21.2,21.2,470.7192931670078,462.55743508830835,470.80771067480975,462.6452455747082
22.2,22.2,470.7029268348725,462.54569208627254,470.79717317845103,462.63857523474474
23.2,23.2,470.6860388062315,462.5335566554579,470.78622052274227,462.6316325573421
24.2,24.2,470.6686519406895,462.52106471436707,470.774883117261,462.62441312851274
25.2,25.2,470.65077216988504,462.5082431469464,470.76319503036757,462.61692252951565
26.2,26.2,470.63240397966865,462.4950923776169,470.7511653905787,462.6091713641521
27.2,27.2,470.61354717235963,462.48158427556456,470.7388023066782,462.60113590988624
28.2,28.2,470.59414890486465,462.4677313763354,470.72611299528046,462.59285095179644
29.2,29.2,470.57425266222134,462.45354899121133,470.7130858158796,462.5843082026948
30.2,30.2,470.5538238771041,462.4390406298622,470.6997081989643,462.57550717737996
31.2,31.2,470.53293201957354,462.42420808346725,470.68597843642186,462.5664647937571
32.2,32.2,470.51158645995656,462.4090542909067,470.6719491333821,462.5571835542703
33.2,33.2,470.48979533566387,462.39358748815226,470.65762972033724,462.5476658347768
34.2,34.2,470.46754212496666,462.37779208835747,470.6430242223263,462.5378871715348
35.2,35.2,470.44483389165026,462.36169640212563,470.6281395425294,462.5278669672484
36.2,36.2,470.42169821166885,462.3453084578608,470.61298304122147,462.51758845086897
37.2,37.2,470.39813452547435,462.3286346927477,470.59755937314156,462.50706642107417
38.2,38.2,470.37417057126714,462.3116805455829,470.5818573503886,462.49631186765384
39.2,39.2,470.34980970623496,462.2944494028857,470.5659108550848,462.48533374312973
40.2,40.2,470.32506750464063,462.27694417728037,470.54973783615037,462.4741163604654
41.2,41.2,470.29995523832326,462.25917983705136,470.53338002937863,462.46268840727464
42.2,42.2,470.27448948542406,462.24116481851723,470.5168211286397,462.4510474690806
43.2,43.2,470.24866277244297,462.2228784367971,470.49997601284275,462.4391814917333
44.2,44.2,470.22243746691316,462.20429865519475,470.4828322583169,462.4270910962184
45.2,45.2,470.1958532602787,462.18544360399244,470.46542230263066,462.4147718067133
46.2,46.2,470.1689344669671,462.1663379996804,470.4477352269601,462.4022169376289
47.2,47.2,470.14171356790695,462.14699659153206,470.42979224720864,462.3894498104291
48.2,48.2,470.11415555148227,462.1274057027831,470.41161170904877,462.3764732232595
49.2,49.2,470.08624923247424,462.10756256132237,470.3932071447836,462.363290565383
50.2,50.2,470.05798756446467,462.08747897345296,470.37455495149874,462.34991947395304
51.2,51.2,470.0293603865898,462.0671552610025,470.3556712550637,462.33637980686666
52.2,52.2,470.00040395898975,462.0465978043813,470.33661236887065,462.3226962726749
53.2,53.2,469.97113234694746,462.0258194274993,470.317390646626,462.30886847405645
54.2,54.2,469.9415934849489,462.0048214169427,470.2979740284859,462.29487512722494
55.2,55.2,469.91182274983646,461.98366226718974,470.278354361256,462.2806964341504
56.2,56.2,469.8818310889776,461.96234335625905,470.25848790493717,462.26631659978796
57.2,57.2,469.85160006452713,461.9408617600551,470.2383933078518,462.2517343362259
58.2,58.2,469.82114890164524,461.91924070015904,470.218080199414,462.23695396768744
59.2,59.2,469.790514924806,461.89751756867184,470.1975450798457,462.22197803566195
60.2,60.2,469.7597772745735,461.87577133638393,470.1767906694914,462.2068018004545
61.2,61.2,469.72890280225846,461.8539739742066,470.15581340766875,462.1914270185864
62.2,62.2,469.6979388931322,461.8321118086356,470.1345130773559,462.175859680457
63.2,63.2,469.66688274345523,461.81020792090203,470.1129554992613,462.160097351789
64.2,64.2,469.63573201013895,461.78825128787366,470.091195323215,462.1441398380394
65.2,65.2,469.60455230887703,461.76623901830874,470.0692343087739,462.127971714406
66.2,66.2,469.57325468125157,461.744138690489,470.04707351698534,462.1115966994399
67.2,67.2,469.54182764608385,461.7219227344877,470.02471021375027,462.09503086758014
68.2,68.2,469.51025969777373,461.6995541332789,470.00214962362696,462.0782704128621
69.2,69.2,469.4783816802228,461.6769950560655,469.9793516102939,462.06131110485217
70.2,70.2,469.44633387968975,461.6542875426571,469.95629543228745,462.0441548652514
71.2,71.2,469.41409300895594,461.63142166298854,469.93300016359217,462.02679854302386
72.2,72.2,469.3816917801917,461.6083372831811,469.9094862876777,462.0092318766988
73.2,73.2,469.3490867595658,461.5850804691153,469.8857361155559,461.99138502933187
74.2,74.2,469.3163021528211,461.5616699472148,469.86171124847704,461.9732323852468
75.2,75.2,469.2833778788643,461.53810855274406,469.8372942559585,461.95477125199056
76.2,76.2,469.25033524415545,461.51440893606485,469.812678590818,461.9361726916997
77.2,77.2,469.2171604148135,461.49054584453756,469.7878249117894,461.9174497105257
78.2,78.2,469.1838322037691,461.4664574862102,469.76276536154154,461.8986058566586
79.2,79.2,469.1503549822202,461.44221141990954,469.73756489914643,461.87963802459194
80.2,80.2,469.1166864241827,461.41780606959594,469.712219100908,461.8605530254193
81.2,81.2,469.08287579256904,461.3931893125491,469.68673418826745,461.8413553571285
82.2,82.2,469.0488003361794,461.36831892155976,469.6611377453997,461.82205020210586
83.2,83.2,469.014615139205,461.3433154667342,469.63544575927216,461.80262878349254
84.2,84.2,468.9804299872479,461.3182307890898,469.60966853584716,461.78309662980223
85.2,85.2,468.9462364950073,461.2931117507463,469.5837948386929,461.763379862413
86.2,86.2,468.91209774388165,461.26795738990694,469.55778826917407,461.74354803343334
87.2,87.2,468.8780037716724,461.24277540152235,469.5316843031076,461.7236085657257
88.2,88.2,468.84390973134356,461.21757612352616,469.5054958005957,461.70355469836005
89.2,89.2,468.8098390259769,461.1923558892587,469.4792240712405,461.683375475144
90.2,90.2,468.7757664341685,461.16709695123035,469.45283985856776,461.66306939442063
91.2,91.2,468.7418031573921,461.14183882947435,469.4263479733487,461.6426255603257
92.2,92.2,468.707957568127,461.11658825149016,469.3997718892899,461.62206373321175
93.2,93.2,468.67423773459456,461.091350732553,469.3731195884184,461.6013919182761
94.2,94.2,468.64063245010203,461.0661000281679,469.3463917473247,461.58062955233413
95.2,95.2,468.60707349834473,461.04086856953063,469.31959789244485,461.5597919953485
96.2,96.2,468.5736216189075,461.01564968596307,469.2927638368838,461.5388893409242
97.2,97.2,468.5403066931395,460.99044999012347,469.2658959988332,461.51792967587835
98.2,98.2,468.5071525447933,460.9652897970376,469.23895336058257,461.49689597398475
99.2,99.2,468.47415159677513,460.94015341129665,469.2119955229561,461.47579442685145
100.2,100.2,468.44131365716544,460.9150325238568,469.18500631159077,461.4546608915216
101.2,101.2,468.40861933682277,460.8899466229916,469.15802349776607,461.433504575426
102.2,102.2,468.37610358163454,460.86491876386305,469.1310578932783,461.4123390072315
103.2,103.2,468.34375063956935,460.8399561609033,469.10414548492906,461.3911833246222
104.2,104.2,468.3115935696208,460.81506317445485,469.0772235529013,461.3699808408286
105.2,105.2,468.27964102102914,460.79024389926207,469.05026940963467,461.34869437424607
106.2,106.2,468.24789320734067,460.7655050328952,469.0232762320556,461.32736212604334
107.2,107.2,468.21626730827626,460.74085572957006,468.99623288487356,461.30599276721205
108.2,108.2,468.18486578421613,460.71630573468684,468.96915803182895,461.284592275799
109.2,109.2,468.1536893140073,460.69188516521024,468.94207831302884,461.2631702364108
110.2,110.2,468.12278634843716,460.66767830234284,468.915001342347,461.24173358820366
111.2,111.2,468.09228667337993,460.6437810745142,468.8879276314346,461.22029069985757
112.2,112.2,468.0622709684786,460.62027225206975,468.8608251870457,461.1988474231487
113.2,113.2,468.03281325769916,460.5972120557525,468.83375076209256,461.1774125816735
114.2,114.2,468.0038767828738,460.57456890144084,468.80671346347805,461.15599766314097
115.2,115.2,467.97548242785103,460.5522969088531,468.7797188496117,461.1346073925408
116.2,116.2,467.9475702879727,460.53026490475224,468.7527550825319,461.11322341481605
117.2,117.2,467.92002205114125,460.50841239053415,468.72579888403004,461.091832711658
118.2,118.2,467.89278809015633,460.4867011646153,468.69885615674485,461.0704320346918
119.2,119.2,467.86578586764097,460.4651083010169,468.67193302984964,461.04903414437786
120.2,120.2,467.83900651333016,460.4436064099115,468.644944591324,461.02763092128583
121.2,121.2,467.8124796837026,460.42223049624675,468.6178990395134,461.0061927774075
122.2,122.2,467.7861792537199,460.4009591310691,468.59085331702,460.9847356949589
123.2,123.2,467.76015310413004,460.3798469661092,468.5638878546595,460.96333027049855
124.2,124.2,467.7344392351663,460.3589211661627,468.5370036883004,460.9419789932899
125.2,125.2,467.7090355655134,460.33818623555874,468.5102058766797,460.92068393535334
126.2,126.2,467.68395134958064,460.31764250813177,468.4834886176397,460.8994421389878
127.2,127.2,467.65919185709504,460.29729705938456,468.4568571330773,460.8782531540263
128.2,128.2,467.6347613297687,460.27713334514476,468.43032100762025,460.85711730503715
129.2,129.2,467.6106535288304,460.2571718723839,468.40389120435395,460.8360322433434
130.2,130.2,467.58684707450743,460.2374131842886,468.37754525777444,460.81500020213116
131.2,131.2,467.56338379252156,460.21786800554906,468.3512795673936,460.79402374763447
132.2,132.2,467.54026752544706,460.1985396065169,468.325104368458,460.7731107456498
133.2,133.2,467.5175019290183,460.1794308561368,468.299021787472,460.75221172876854
134.2,134.2,467.4950891129628,460.160538489049,468.2730328836417,460.73135170718257
135.2,135.2,467.4730273551748,460.14185881868315,468.24714083680595,460.7105589570998
136.2,136.2,467.45131758878455,460.12340116081936,468.22132425142587,460.6898370145803
137.2,137.2,467.4299696611073,460.105160875562,468.1955896613289,460.6691877535528
138.2,138.2,467.40898129092363,460.08714635492083,468.1699552634783,460.6486026728703
139.2,139.2,467.38834989120915,460.06935910058553,468.1444166798368,460.6280783631022
140.2,140.2,467.3680852134455,460.05179952253053,468.118890422609,460.60762614154015
141.2,141.2,467.34818359805047,460.0344687481199,468.0934508242539,460.58724314091575
142.2,142.2,467.32863387648075,460.0173676481753,468.0681129324401,460.5669356509967
143.2,143.2,467.3094323380865,460.00049825878176,468.0428765863924,460.5467063455807
144.2,144.2,467.2906272197412,459.9838790243618,468.0177451683437,460.52650072515803
145.2,145.2,467.2722281898485,459.9675314940324,467.9927219604962,460.50627532513965
146.2,146.2,467.2542887791649,459.95148917944437,467.9677137781821,460.4860869267659
147.2,147.2,467.23685250854015,459.93579160253233,467.9423069583056,460.46562958955184
148.2,148.2,467.21996229412446,459.9204517115737,467.91675076624404,460.44509702729295
149.2,149.2,467.2036005820266,459.9054834599142,467.89113210620354,460.4246182658163
150.2,150.2,467.1875669837667,459.8908150710313,467.86572017685575,460.40431282818867
151.2,151.2,467.1718392373111,459.8763472227806,467.8406530194138,460.3842873337219
152.2,152.2,467.15655279082813,459.8621062072173,467.8159749611889,460.3645924731417
153.2,153.2,467.14168033891525,459.84813278769815,467.79164097037847,460.34519950146074
154.2,154.2,467.1270467365073,459.8343953654741,467.76753917744793,460.3260192818131
155.2,155.2,467.11270812951295,459.82075431774143,467.7435483030772,460.3069640570842
156.2,156.2,467.09879181770424,459.8074081327156,467.71962121613143,460.2879550037453
157.2,157.2,467.08546830601426,459.7944662650008,467.69560892340536,460.2689117798784
158.2,158.2,467.0727293564931,459.78192194749096,467.6715052750892,460.2497519669884
159.2,159.2,467.0605266020843,459.76970168794605,467.64724802456806,460.230473072808
160.2,160.2,467.0488207370299,459.7578019359256,467.62309383279745,460.21128607407957
161.2,161.2,467.0375713302135,459.74624086998125,467.5990669904849,460.1922017715741
162.2,162.2,467.02673018675375,459.73501033384633,467.5751441107963,460.17323428800984
163.2,163.2,467.0163614869508,459.7241099925675,467.55137083367856,460.1543707686683
164.2,164.2,467.00646930871807,459.7135278341119,467.5277564759148,460.1356252060987
165.2,165.2,466.99704268791254,459.7032632990157,467.5042982615479,460.11701020770914
166.2,166.2,466.9879526532146,459.6933150292471,467.4810114122609,460.0985315943801
167.2,167.2,466.97932676222956,459.6836454795447,467.4578372319097,460.0801703508324
168.2,168.2,466.9711486794639,459.6742756643346,467.43485159664954,460.0619364981599
169.2,169.2,466.9634108939465,459.6652151572487,467.41204617939655,460.0438502125888
170.2,170.2,466.9560333359196,459.65644149080936,467.3894352646812,460.02592278001555
171.2,171.2,466.9490835626378,459.64796345637393,467.3669720956328,460.0081585469156
172.2,172.2,466.942644526001,459.63982772981194,467.344636590034,459.9905602284828
173.2,173.2,466.9366761365799,459.6319894693477,467.3225038858174,459.97312996556474
174.2,174.2,466.93115863342325,459.6244642966361,467.3005866009814,459.9558727904373
175.2,175.2,466.9260693640874,459.61725200489815,467.2788822246537,459.9387855186523
176.2,176.2,466.92142441933174,459.610324906479,467.2573962929254,459.92187805794106
177.2,177.2,466.9171803507565,459.6036572063128,467.2361404011629,459.90513830642794
178.2,178.2,466.91332515424386,459.5972702512122,467.21511663457363,459.88854870370693
179.2,179.2,466.9098362026231,459.59116468536484,467.1943246268965,459.87214135786013
180.2,180.2,466.90676051176325,459.5853642458378,467.173737656248,459.85590298180097
181.2,181.2,466.90410890592545,459.5798994272144,467.15333803991393,459.83985254747444
182.2,182.2,466.9018827308461,459.57475459573845,467.133260762186,459.82402401830973
183.2,183.2,466.8999826065452,459.56992298138925,467.11354610672566,459.80843567589193
184.2,184.2,466.8984721383208,459.56529420925114,467.09415264190744,459.7930747333328
185.2,185.2,466.89729839355346,459.56095909232323,467.0750799992298,459.7779433954911
186.2,186.2,466.8964332550089,459.55691855334624,467.05631981852304,459.76305056559505
187.2,187.2,466.8958234226772,459.55315102908196,467.03786091569924,459.74838049550436
188.2,188.2,466.8954834020238,459.5496603543022,467.01961690330705,459.7339302677084
189.2,189.2,466.8954540086462,459.5464472710274,467.00161118634645,459.71969115225846
190.2,190.2,466.8957426908814,459.54350544495264,466.9838690453218,459.7056729882411
191.2,191.2,466.8963474277358,459.54081568203543,466.96641043577915,459.6918917477359
192.2,192.2,466.89723919343265,459.53837931322283,466.9492431330764,459.6783487001507
193.2,193.2,466.89842424732154,459.53618581550415,466.93237364559303,459.6650458325123
194.2,194.2,466.8998641255601,459.53422741269327,466.91579571895875,459.6519837905826
195.2,195.2,466.9014989082761,459.53246634415154,466.89949078558595,459.639162609965
196.2,196.2,466.9033635406538,459.53090853631636,466.8834566733293,459.6265781375919
197.2,197.2,466.90544246265017,459.52955067919015,466.8676250376954,459.61422412741365
198.2,198.2,466.9076833004716,459.52836624897094,466.85202963890345,459.6020992076542
199.2,199.2,466.9100373466662,459.5273266251293,466.8366950876548,459.5902021777911
200.2,200.2,466.9124491239381,459.5263904545209,466.8216250186895,459.5785323216642
201.2,201.2,466.91503465358835,459.52562431977276,466.8068251923407,459.5671007022502
202.2,202.2,466.917786037543,459.5249967341289,466.7922707423987,459.55590674573494
203.2,203.2,466.92057887620626,459.5244663903038,466.7778727596453,459.5449162506391
204.2,204.2,466.92354019318674,459.5240918055154,466.76374009823394,459.53412680150325
205.2,205.2,466.92675639062657,459.5239628513544,466.7498829427348,459.5235690525927
206.2,206.2,466.930210076136,459.524061389458,466.73631220614647,459.5131537559131
207.2,207.2,466.93384038520264,459.52438147902785,466.723017931003,459.5029717605582
208.2,208.2,466.9376814483177,459.5249225590284,466.70996340694757,459.49301964022675
209.2,209.2,466.9417041635315,459.5256714567333,466.69713248536715,459.4832777854885
210.2,210.2,466.9458860263451,459.526603805347,466.68454913922096,459.4737448751177
211.2,211.2,466.95022038352505,459.52769748047393,466.6721212784912,459.4644148164958
212.2,212.2,466.95471117967594,459.5289468612767,466.65993329152474,459.4552756035669
213.2,213.2,466.9592851203799,459.53036145079835,466.6479661570308,459.4463063428196
214.2,214.2,466.9640190661354,459.5319461424643,466.6361697351046,459.4374449405127
215.2,215.2,466.96886053886675,459.5337144214487,466.6245175691643,459.42864404350775
216.2,216.2,466.9738749023718,459.5356697798631,466.6128848320136,459.4198453656615
217.2,217.2,466.9790590203218,459.5378035193014,466.6013300829844,459.4111663729536
218.2,218.2,466.98441051271226,459.54011716904955,466.58992755112996,459.402664770982
219.2,219.2,466.98992771816495,459.54260582877373,466.5786591438113,459.3943550015675
220.2,220.2,466.995532998639,459.5452585138166,466.56756553711307,459.3862149745157
221.2,221.2,467.00127701217775,459.5480571628369,466.5567877513101,459.37829590002866
222.2,222.2,467.0071725260226,459.55098588759364,466.5463569108842,459.3706226234752
223.2,223.2,467.01318276705575,459.5540258391024,466.53627681260684,459.36318970423514
224.2,224.2,467.0193359489216,459.5572133600756,466.5265516372975,459.35602864921736
225.2,225.2,467.02563215140117,459.5605439000315,466.51713066634716,459.34914002487074
226.2,226.2,467.03205430657187,459.5640092100257,466.5080877327315,459.3425238621474
227.2,227.2,467.03859908639004,459.5675937382481,466.4994423656559,459.3361779981495
228.2,228.2,467.04526817335017,459.5712924401329,466.49111949295553,459.3300990714565
229.2,229.2,467.05204414505164,459.5751040462492,466.48315839270424,459.3242809914364
230.2,230.2,467.0589087401764,459.57899401729395,466.4755023265395,459.3187290605867
231.2,231.2,467.0658456054692,459.5829819778356,466.4681986033963,459.3133989246628
232.2,232.2,467.0728529818299,459.5870589421977,466.46130994424664,459.3083276833915
233.2,233.2,467.0799276056798,459.5911667764088,466.4548331709016,459.3034754570898
234.2,234.2,467.08707901503567,459.5953585843096,466.44878378985914,459.2988951957791
235.2,235.2,467.09431463942195,459.59961042247016,466.4431013743469,459.2945863221446
236.2,236.2,467.1016087840155,459.60393204195435,466.4377995546319,459.29053502785393
237.2,237.2,467.10902747926997,459.608345554437,466.4329465825675,459.28673647841566
238.2,238.2,467.1165556563214,459.61284294713033,466.42853811949436,459.28320297484134
239.2,239.2,467.1241833429093,459.6174013313723,466.42457143838107,459.2799369334394
240.2,240.2,467.1319116643394,459.62202166782436,466.42105320198283,459.2769096908729
241.2,241.2,467.13975210714625,459.62671180202886,466.41792403177755,459.2741287063703
242.2,242.2,467.14770302671946,459.6314660117447,466.41525549241277,459.27162013881633
243.2,243.2,467.15575949177963,459.6362786750094,466.41308568037147,459.2694090886903
244.2,244.2,467.163882614211,459.6411484427001,466.41146539800724,459.26753429219355
245.2,245.2,467.17209060806744,459.646070699047,466.4104694306895,459.26605169347863
246.2,246.2,467.18039850015106,459.6510398379859,466.41005572191204,459.2649941857084
247.2,247.2,467.18880353597564,459.6560513152414,466.41021770970866,459.2643339574568
248.2,248.2,467.1972878779012,459.6611015169668,466.41093718737375,459.2640143530086
249.2,249.2,467.2058356446917,459.6661897351142,466.4121624047088,459.2639726019003
250.2,250.2,467.21448858295656,459.67131980534884,466.4138646104828,459.26412721012844
251.2,251.2,467.22323658061464,459.676437928087,466.41569536287875,459.26426774084865
252.2,252.2,467.2320696941017,459.6815787304438,466.41757864190197,459.26446731871897
253.2,253.2,467.24098505755325,459.68674312757827,466.4197863762604,459.2647884962445
254.2,254.2,467.249965245579,459.69190707855927,466.4223032352225,459.26525819485806
255.2,255.2,467.25897143397185,459.69706139468167,466.42520294952186,459.2658952786641
256.2,256.2,467.2680400036642,459.7022219599534,466.4284969925809,459.26671329199314
257.2,257.2,467.27712627197167,459.70738009206906,466.4321933124048,459.2677192531785
258.2,258.2,467.2862284558901,459.7125195587777,466.43622344254516,459.26891820420605
259.2,259.2,467.2953017441922,459.71764632105766,466.44062407223583,459.27031378501664
260.2,260.2,467.3043684216443,459.722757156913,466.4454310718463,459.27189729324095
261.2,261.2,467.3134665884871,459.72784669280696,466.4506288147434,459.2736625602062
262.2,262.2,467.3225903058138,459.7329095349884,466.4562382744381,459.27562669105026
263.2,263.2,467.33173833879425,459.7379402604667,466.46226173555937,459.2777664571841
264.2,264.2,467.3409084386697,459.7429327636781,466.46864771069585,459.28008430231074
265.2,265.2,467.35006483426696,459.7478814825117,466.4753443287943,459.282575353808
266.2,266.2,467.35920320600025,459.7527520433967,466.48240451886113,459.2852576034975
267.2,267.2,467.3683402374336,459.7575623352627,466.4898393925409,459.28811783907275
268.2,268.2,467.37747039398243,459.76231078982664,466.4976392963657,459.2911589098007
269.2,269.2,467.3865862571369,459.766993693145,466.505809323741,459.2943903040758
270.2,270.2,467.39567947915765,459.77159887433794,466.5143641742736,459.2978112734204
271.2,271.2,467.40474182984434,459.776094469969,466.52329703466137,459.3014199376992
272.2,272.2,467.4137273861024,459.7805034367406,466.53255732137217,459.30520398998846
273.2,273.2,467.42262941973456,459.7848124504275,466.542187141444,459.3091624424965
274.2,274.2,467.43144516431465,459.7890252525882,466.5521799870559,459.313286399998
275.2,275.2,467.4401563719143,459.7931149630949,466.56253244860756,459.3175600521021
276.2,276.2,467.44877836286076,459.79707485385484,466.57324054244344,459.3219951623509
277.2,277.2,467.45730398990156,459.80091326486354,466.58429987783984,459.3266109894953
278.2,278.2,467.4657330113051,459.8046274630233,466.5955693140294,459.33141241726287
279.2,279.2,467.4740542546583,459.8082124621885,466.60717135773405,459.33640462425456
280.2,280.2,467.48221167444825,459.8116611657033,466.61911737505574,459.34157345771223
281.2,281.2,467.490227211435,459.814966022855,466.6313885144711,459.3469286823219
282.2,282.2,467.4980800972952,459.8180848031351,466.64397420072487,459.3524769334966
283.2,283.2,467.50575738505086,459.8209869835623,466.65693706868217,459.3582209922576
284.2,284.2,467.51325117765714,459.82371305255185,466.67022213931597,459.3641786016809
285.2,285.2,467.52054247621294,459.82621629201003,466.683888640178,459.37038015549075
286.2,286.2,467.5276129664147,459.82851459247814,466.6980937550115,459.3767761267261
287.2,287.2,467.5343606350004,459.8305986193456,466.7128675573719,459.3834216569602
288.2,288.2,467.54081759214375,459.83245902590767,466.7281906699717,459.3903665999698
289.2,289.2,467.54701141105494,459.83408499486796,466.7440015141996,459.3975966714834
290.2,290.2,467.552868514614,459.8354650951469,466.7602077270983,459.4050790805014
291.2,291.2,467.5583517270382,459.83652495711516,466.77671569138954,459.4127705301725
292.2,292.2,467.5632243549274,459.837041243913,466.7934664162605,459.42062841466355
293.2,293.2,467.5677403735389,459.837222781486,466.810407921691,459.42861440774635
294.2,294.2,467.5719517544456,459.83712791369936,466.8275378085886,459.4367031377986
295.2,295.2,467.5758070345118,459.83665229656754,466.84482084442163,459.44487477736686
296.2,296.2,467.5791753033597,459.8357351750303,466.86225357095213,459.45311575872324
297.2,297.2,467.5821066348639,459.83444572213955,466.87981772603797,459.4614020668991
298.2,298.2,467.58454791404154,459.8328163836151,466.8974563583606,459.46974194743683
299.2,299.2,467.58657552169586,459.83085182775443,466.9151177852188,459.478131937339
300.2,300.2,467.5881818742392,459.8285593176806,466.9328236788441,459.4865683735607
301.2,301.2,467.5893756163446,459.82594488494,466.95055782752894,459.4950031735293
302.2,302.2,467.59014645417955,459.8230202878163,466.9683050305748,459.503424637087
303.2,303.2,467.5905048203259,459.8197931431976,466.9860643340127,459.511861943154
304.2,304.2,467.5904608858264,459.81626701568763,467.00382792238855,459.52030057618896
305.2,305.2,467.5900085277602,459.8124437562033,467.0215803689278,459.52871075877755
306.2,306.2,467.58913733278587,459.8083168671895,467.0392829919684,459.5370722274214
307.2,307.2,467.587851567378,459.8038874658561,467.05693216666054,459.54540546094455
308.2,308.2,467.58614411786874,459.79915372907755,467.0745155213603,459.55368838104965
309.2,309.2,467.58400690639974,459.79411533549506,467.09203633268754,459.56192949066946
310.2,310.2,467.58142699486086,459.78877506430763,467.10948175587407,459.5701212674313
311.2,311.2,467.57837977320116,459.78312976938395,467.12683909615663,459.5782562953345
312.2,312.2,467.57484389947257,459.77716599506743,467.14407067360804,459.58632559489206
313.2,313.2,467.57085104180914,459.77088901069516,467.1611406644585,459.59431985782004
314.2,314.2,467.5663854097881,459.76430145315123,467.1780708302759,459.6022336190392
315.2,315.2,467.56144638167365,459.757401367576,467.194851740185,459.61005728729987
316.2,316.2,467.55602994947503,459.75017918836005,467.2114729980563,459.61778877543065
317.2,317.2,467.55012712518777,459.7426284815035,467.22793097186195,459.625420172651
318.2,318.2,467.5437325967878,459.7347592217312,467.24418230096524,459.6329467061192
319.2,319.2,467.536841497822,459.72656233854553,467.2601288352974,459.64027738019814
320.2,320.2,467.52942492892487,459.7180384172867,467.2758285424424,459.64741207756333
